image,pillars_and_stances,pillar,stance_list,stance,caption,pillar_w_definition,prediction
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5128.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features an image of a man pointing his finger at the camera, with the text ""You All Don't Play Take Care Of Singapore OK?"" overlaid on the image. The entities in the image are the man and the camera.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5134.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The image is a humorous meme featuring a group of people dressed up as characters from the Harry Potter series, including Harry Potter, Ron Weasley, and Hermione Granger. They are standing in front of a poster that reads ""Harry Potter and the Prisoner of Azkaban"" or ""Harry Potter and the Order of the Phoenix,"" depending on the version of the poster.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5137.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The image depicts a group of people dressed in army uniforms, with one person pointing at a cat wearing a hat. The caption reads ""combattants: clerks.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5146.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features a collage of four different anime characters' eyes, each with a different eye color. The text on the image reads ""Sharigan,"" ""Rinnegan,"" ""Byakugan,"" and ""Wahigan."" The entities in the image are anime characters' eyes.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5151.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features an image of a man's face with text overlaid on it. The text reads ""Kiasu Singaporeans in supermarkets be like: I'll take your entire stock."" This phrase is commonly used in Singapore to describe people who are overly cautious or competitive when it comes to buying items, such as groceries.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5152.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The image features a man in a suit, standing in front of a stock market chart with an arrow pointing up. The text on the chart reads ""Majulah,"" which is the Indonesian word for ""success."" The man is smiling and appears to be confident about the stock market's performance.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5153.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a picture of a trash can with a sign that reads ""Pay-As-You-Throw System to Limit Household Waste."" The trash can is located next to a sink, and there are several bags of trash visible in the scene.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5157.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features a collage of images with the text ""PM Lee to address the nation at 5PM"" and ""NTUC workers"" overlaid on top. There are also two helicopters visible in the background, adding to the visual appeal of the image.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5159.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features two images side by side. The first image depicts a man standing in a kitchen, wearing a chef's hat and holding a spoon. The second image shows the same man, but this time he is not wearing the chef's hat. The text on the image reads ""When you return to COY HO after spending 2 hours in the canteen instead of 30 minutes in the cookhouse.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5168.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of an Asian woman with a happy expression on her face. The text in the image reads ""There is no racism in Singapore,"" emphasizing the idea that racism does not exist in the country.
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5170.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a group of soldiers standing in formation, wearing military uniforms. The text on the image reads ""NSIS and regular no longer need to surrender"" and ""Dian Lian we still got 1 year you ODR-ami"". The entities mentioned in the text are NSIS and Dian Lian.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5171.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a group of young men dressed in military uniforms, standing in a line. The text on the image reads ""NSIS and regular no longer need to surrender"" and ""ORD ohh..."". There is also a caption that reads ""Dian lai we still got 1 year you ORD ami"". The image captures a moment of pride and camaraderie among the soldiers.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5175.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features a photo of a man wearing a red shirt and holding a camera. The text on the image reads ""Singapore, you're doing amazing, sweetie! #NDP2021,"" which is a reference to the National Day Parade (NDP) 2021 event in Singapore.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5178.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a person lying down in bed, with the text ""Are you going to sleep?"" and ""Yes, I am. Now shut up"" overlaid on the image. Additionally, there is a caption that reads ""I forgot our ISAC card pin.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5184.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a collage of three images, each with a different caption. The first caption reads ""Dr. Mahathir Congrats Prime Minister again."" The second caption reads ""Oh and by the way, I've removed GST for good luck to you."" The third caption reads ""I heard you going to score 99. Good luck to you.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5187.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a collage of two images. The first image depicts a pile of trash in the middle of a city street, while the second image shows a person standing next to the pile of trash. The text on the image reads ""Town Council on leave? Pile of trash blocks hallway in Yishun.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5189.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features an image of a man dressed in military attire, possibly a soldier, with the text ""Cannot anymore, solid people"" overlaid on top of the image. The text appears to be written in Chinese, but it can be difficult to decipher the exact meaning due to the language barrier.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5194.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features two images side by side. In the first image, a man is standing in front of a group of people, holding a sign that reads ""Last time 900 cases they say need HBL. Now 3000 cases say don't need HBL."" The second image shows the same man with a different sign, this time saying ""SMLJ?""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5195.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features two images side by side, one with the text ""Last time 900 cases they say need HBL"" and the other with the text ""Now 3000 cases say don't need HBL."" The captions refer to the number of COVID-19 cases in Hong Kong, with the first caption referring to a time when the number of cases was relatively low, and the second caption referring to a time when the number of cases has increased significantly.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5203.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features a collage of four images, each with different captions. The first image shows a man wearing a red shirt and holding a kite while flying it in the sky. The second image depicts a group of people working together on a project, possibly in an office setting. The third image portrays a woman sitting at a desk, likely working on a computer. The fourth and final image is a close-up of a bottle of mouthwash.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5205.jpg,"['Psychological Defence', ['Against', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Against']",Against,"The meme features a collage of two images. The first image shows a man wearing a suit and tie, standing in front of a group of people. He appears to be giving a speech or making a presentation. 
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5207.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The image features a man in a white shirt and tie, standing next to a woman in a white dress. The man is holding a microphone and appears to be giving an interview, while the woman looks on.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5211.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a man in a white shirt and black pants, standing in front of a wall. The text on the image reads ""When you just barely get into SCS then end up in Tekong as a BMT spac"". The entities mentioned in the text are ""SCS"" and ""Tekong"".
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5213.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a picture of Malaysian Prime Minister Mahathir Mohamad, accompanied by the text ""HUUPI?"" and ""HEN SWEET KEAT STEPS ASIDE BECAUSE OF HIS AGE.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5216.jpg,"['Psychological Defence', ['Against', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Against']",Against,"The meme features a screenshot of a news article with the headline ""Temasek Says Ho Ching Salary Not $100m"" and a photo of Temasek CEO Ho Ching. The text on the image reads ""Then how much she earns? ERRRR..."". The image is accompanied by a caption that reads ""Temasek CEO Ho Ching says her salary is not $100 million, then how much does she earn?""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5218.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features a man in a suit crawling on his hands and knees down a sidewalk, with the text ""CSM, I'm too down to keep barking at you everyday"" overlaid on the image. The entities in the image include the man in the suit and the sidewalk.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5234.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a man riding a bicycle down a road, with text overlaid on the image. The text reads ""PAP government"" (which stands for People's Action Party in Singapore) and ""Oh no people are saying rude things."" This suggests that the PAP government is being criticized for its actions or policies.
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",against
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5235.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features a picture of a group of people holding up gold, silver, and bronze medals. The text on the image reads ""CONGRATULATIONS TO OUR SINGAPORE BOWLING TEAM!"" and ""WE ARE SO PROUD AND HAPPY FOR YOU! YOUR HARD WORK HAS PAID OFF!""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5236.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features a picture of a chicken rice stall in Singapore, with the text ""Chicken rice stalls in Singapore on 1st June will be looking like this"" overlaid on the image.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5240.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a cat with text overlaid on it. The text reads ""Americans when the trees start speaking"", ""Vietnamese"", ""Russians when the snow starts falling"", ""Finland"", ""NSF when the forest starts smelling like French fries"", and ""Frangipani"".
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5241.jpg,"['Economic Defence', ['Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral']",Neutral,"The meme features an image of a chicken with the text ""3,500 chickens die as cargo drivers queue for hours to enter Singapore"" and ""I suspect Fowl Play"" overlaid on top. The text is written in English.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5254.jpg,"['Social Defence', ['Against', 'Against', 'Against']]",Social Defence,"['Against', 'Against', 'Against']",Against,"The meme features a man holding a dog and a cat in his arms. The text on the image reads ""Singapore BLM movement"" and ""Racism & Xenophobia in Singapore."" The entities in the image are a man, a dog, and a cat.
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5265.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme features two images side by side, one with the text ""High SES Thumbs Up Man"" and the other with the text ""Low SES Boo to PAP!"" The captions refer to social class and political parties in Singapore.
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5276.jpg,"['Civil Defence', ['Supportive', 'Supportive']]",Civil Defence,"['Supportive', 'Supportive']",Supportive,"The meme features two images side by side. The first image depicts a group of men with two swords, while the second image shows a man being arrested in a subway station. The captions for both images read ""AAAND HE'S CAUGHT!"" and ""MEN WITH 2 SWORDS.""
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5280.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The image features a Star Wars-themed meme with the text ""WP Internet bridgade after having to switch teams on Raeesh"" overlaid on it. The entities mentioned in the text are ""WP Internet"" and ""Raeesh.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5283.jpg,"['Civil Defence', ['Supportive', 'Supportive']]",Civil Defence,"['Supportive', 'Supportive']",Supportive,"The meme features two images side by side. The first image depicts a Formula 1 race with cars racing on a track, while the second image shows a street scene with a broken down car in the middle of the road.
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5285.jpg,"['Military Defence', ['Against', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Against']",Against,"The meme features a black and white photo of a group of people standing on a sidewalk, with one person in the center holding a sign. The sign reads ""Guys should serve NS"" and ""Would you volunteer to serve then?""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5289.jpg,"['Civil Defence', ['Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral']",Neutral,"The image depicts a group of people holding hands, symbolizing unity and cooperation. The text on the image reads ""Essential Services Exempted from Suspension,"" which emphasizes the importance of essential services during the COVID-19 pandemic.
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5291.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white photo of a man wearing a suit and tie, standing in front of a building. The text on the image reads ""You have joined the public group 'Malaysia'!"" and ""North Borneo has joined the chat.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5292.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a teddy bear wearing a camouflage hat, with the text ""SOL personnel, when they get back their 11B"" overlaid on the image. The entities in the image are the teddy bear and the camouflage hat.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5294.jpg,"['Psychological Defence', ['Against', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Against']",Against,"The meme features a photo of a man in a suit and tie, possibly a politician, holding a wireless earbud. The text on the image reads ""I regret"" and ""But never say I'm sorry,"" suggesting that the man might be apologizing for something while holding the earbud.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5300.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The image is a comic strip featuring a group of people gathered around a conference table. In the center of the table, there is a man wearing a suit and tie, who appears to be the main focus of the scene. 
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5327.jpg,"['Digital Defence', ['Against', 'Against']]",Digital Defence,"['Against', 'Against']",Against,"The meme features two images side by side, one of a police officer wearing a mask and the other of a man without a mask. The text on the image reads ""When he comes back into your life saying he's a changed man.""
","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5332.jpg,"['Economic Defence', ['Neutral', 'Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a collage of two images, one with the text ""Announced Yesterday"" and the other with the text ""Today."" In the first image, there are several cars on the road, including a truck and a bus. The second image has the text ""All ERP parking rates to be reduced by 50% from May 1, 2022"" overlaid on it.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5334.jpg,"['Psychological Defence', ['Against', 'Against', 'Against']]",Psychological Defence,"['Against', 'Against', 'Against']",Against,"The meme features a photo of a group of men wearing suits and ties, standing in front of a green screen. The green screen is filled with an image of a virus, possibly representing the COVID-19 pandemic. The text on the image reads ""PM, ministers to take 3-month pay cut in solidarity with Singaporeans coping with coronavirus.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5348.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a man talking on multiple telephones, with the text ""All the hoppot restaurants"" overlaid on top. The image is accompanied by a caption that reads ""First, we'll decide the group size from the current person to 10 people.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5363.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features a picture of a man crying with the text ""CAN'T DECIDE IF SADDER ABOUT THE BREAK UP OR THE BITCOIN DEPOSIT GONE"" overlaid on top. There are no additional entities or objects in the image.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5369.jpg,"['Digital Defence', ['Supportive', 'Supportive']]",Digital Defence,"['Supportive', 'Supportive']",Supportive,"The meme features a black and white image with the text ""Singapore Police Force getting on the action"" overlaid on top of it. The text is accompanied by various captions, such as ""Chances of getting some fun and excitement today?"" and ""Zero chances of getting caught.""
","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5375.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme depicts a group of cats playing and wrestling on the ground. There are at least three cats visible in the image, with one cat in the center and two others to the left and right. The text on the image reads ""SCM"" and ""Toilet IC,"" which may refer to a social media platform or an acronym for something else.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5390.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The image is a Facebook post featuring a collage of two photos. The first photo depicts a group of soldiers in uniform, possibly military personnel, posing for a picture. In the second photo, there is a person dressed in a suit and tie, possibly a businessman or politician. The text on the image reads ""OMG PM Lee knows memes.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5392.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features an image of a passport with the text ""S'pore passport remains one of world's most powerful, allowing entry to 192 countries"" overlaid on it. The text is written in English and appears to be promoting Singapore as a travel destination.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5396.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The image features a man sitting at a table with a sign that reads ""2 smoke breaks a day in BMT is more than enough."" The man is wearing a green hat and appears to be smoking a cigarette. There are several other people in the scene, but they are not visible in the image.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5399.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The image depicts a skeleton holding a cell phone in its hand, with the text ""Singaporeans waiting for their $600 Solidarity Payment in April to come in"" written on the screen of the phone. The skeleton is lying on a bed, and there are several other objects in the scene, such as a clock and a pillow.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5406.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a man dressed in a blue suit, standing next to a person wearing a leopard-print outfit. The text on the image reads ""Leopard armour"" and ""Bloody samurai."" The entities in the image include the man in the blue suit and the person in the leopard-print outfit.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5409.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The image is a comic strip featuring two men dressed in formal attire. One of the men is wearing a top hat, and the other is wearing a tuxedo. They are standing next to each other, with one of them pointing at the other.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5412.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The image is a collage of two photos. In the first photo, a woman is standing in front of a group of people wearing jeans and a brown jacket. She appears to be posing for a picture. In the second photo, a group of people is standing in a line, possibly waiting for their turn to take a picture.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5427.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a screenshot of a Twitter post with the text ""Sorry seems to be the hardest word"" overlaid on top of a picture of a warehouse filled with boxes and workers. The image is accompanied by a caption that reads ""908 new COVID-19 cases.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_5431.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features an image of a man with a shocked expression on his face, holding a phone. The text on the image reads ""When you found out you have been posted to ninja company in part-time because it's a Fortnite reference.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
